<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURPLN,D,19880704,000000,0.0512,0.0512,0.0512,0.0512,0,0
EURPLN,D,19880711,000000,0.0513,0.0513,0.0513,0.0513,0,0
EURPLN,D,19880718,000000,0.051,0.051,0.051,0.051,0,0
EURPLN,D,19880725,000000,0.0503,0.0503,0.0503,0.0503,0,0
EURPLN,D,19880801,000000,0.0509,0.0509,0.0509,0.0509,0,0
EURPLN,D,19880808,000000,0.0507,0.0507,0.0507,0.0507,0,0
EURPLN,D,19880815,000000,0.0503,0.0503,0.0503,0.0503,0,0
EURPLN,D,19880822,000000,0.0508,0.0508,0.0508,0.0508,0,0
EURPLN,D,19880829,000000,0.0505,0.0505,0.0505,0.0505,0,0
EURPLN,D,19880905,000000,0.0521,0.0521,0.0521,0.0521,0,0
EURPLN,D,19880912,000000,0.0523,0.0523,0.0523,0.0523,0,0
EURPLN,D,19880919,000000,0.0525,0.0525,0.0525,0.0525,0,0
EURPLN,D,19880926,000000,0.0532,0.0532,0.0532,0.0532,0,0
EURPLN,D,19881003,000000,0.053,0.053,0.053,0.053,0,0
EURPLN,D,19881010,000000,0.0534,0.0534,0.0534,0.0534,0,0
EURPLN,D,19881017,000000,0.0536,0.0536,0.0536,0.0536,0,0
EURPLN,D,19881024,000000,0.056,0.056,0.056,0.056,0,0
EURPLN,D,19881031,000000,0.0563,0.0563,0.0563,0.0563,0,0
EURPLN,D,19881107,000000,0.0566,0.0566,0.0566,0.0566,0,0
EURPLN,D,19881114,000000,0.0566,0.0566,0.0566,0.0566,0,0
EURPLN,D,19881121,000000,0.0594,0.0594,0.0594,0.0594,0,0
EURPLN,D,19881128,000000,0.0596,0.0596,0.0596,0.0596,0,0
EURPLN,D,19881205,000000,0.0596,0.0596,0.0596,0.0596,0,0
EURPLN,D,19881212,000000,0.0599,0.0599,0.0599,0.0599,0,0
EURPLN,D,19881219,000000,0.0595,0.0595,0.0595,0.0595,0,0
EURPLN,D,19881227,000000,0.059,0.059,0.059,0.059,0,0
EURPLN,D,19890102,000000,0.0588,0.0588,0.0588,0.0588,0,0
EURPLN,D,19890109,000000,0.0591,0.0591,0.0591,0.0591,0,0
EURPLN,D,19890116,000000,0.058,0.058,0.058,0.058,0,0
EURPLN,D,19890123,000000,0.0577,0.0577,0.0577,0.0577,0,0
EURPLN,D,19890130,000000,0.058,0.058,0.058,0.058,0,0
EURPLN,D,19890206,000000,0.0574,0.0574,0.0574,0.0574,0,0
EURPLN,D,19890213,000000,0.0572,0.0572,0.0572,0.0572,0,0
EURPLN,D,19890220,000000,0.0622,0.0622,0.0622,0.0622,0,0
EURPLN,D,19890227,000000,0.0631,0.0631,0.0631,0.0631,0,0
EURPLN,D,19890306,000000,0.0633,0.0633,0.0633,0.0633,0,0
EURPLN,D,19890313,000000,0.0639,0.0639,0.0639,0.0639,0,0
EURPLN,D,19890320,000000,0.0637,0.0637,0.0637,0.0637,0,0
EURPLN,D,19890328,000000,0.0637,0.0637,0.0637,0.0637,0,0
EURPLN,D,19890403,000000,0.0663,0.0663,0.0663,0.0663,0,0
EURPLN,D,19890410,000000,0.0702,0.0702,0.0702,0.0702,0,0
EURPLN,D,19890417,000000,0.0699,0.0699,0.0699,0.0699,0,0
EURPLN,D,19890424,000000,0.076,0.076,0.076,0.076,0,0
EURPLN,D,19890502,000000,0.0758,0.0758,0.0758,0.0758,0,0
EURPLN,D,19890508,000000,0.0783,0.0783,0.0783,0.0783,0,0
EURPLN,D,19890515,000000,0.0818,0.0818,0.0818,0.0818,0,0
EURPLN,D,19890522,000000,0.086,0.086,0.086,0.086,0,0
EURPLN,D,19890529,000000,0.088,0.088,0.088,0.088,0,0
EURPLN,D,19890605,000000,0.088,0.088,0.088,0.088,0,0
EURPLN,D,19890612,000000,0.0885,0.0885,0.0885,0.0885,0,0
EURPLN,D,19890619,000000,0.0874,0.0874,0.0874,0.0874,0,0
EURPLN,D,19890626,000000,0.0887,0.0887,0.0887,0.0887,0,0
EURPLN,D,19890703,000000,0.0891,0.0891,0.0891,0.0891,0,0
EURPLN,D,19890710,000000,0.0901,0.0901,0.0901,0.0901,0,0
EURPLN,D,19890717,000000,0.0911,0.0911,0.0911,0.0911,0,0
EURPLN,D,19890724,000000,0.0902,0.0902,0.0902,0.0902,0,0
EURPLN,D,19890731,000000,0.091,0.091,0.091,0.091,0,0
EURPLN,D,19890807,000000,0.1118,0.1118,0.1118,0.1118,0,0
EURPLN,D,19890814,000000,0.1099,0.1099,0.1099,0.1099,0,0
EURPLN,D,19890821,000000,0.1122,0.1122,0.1122,0.1122,0,0
EURPLN,D,19890828,000000,0.1117,0.1117,0.1117,0.1117,0,0
EURPLN,D,19890904,000000,0.1167,0.1167,0.1167,0.1167,0,0
EURPLN,D,19890911,000000,0.1409,0.1409,0.1409,0.1409,0,0
EURPLN,D,19890918,000000,0.1519,0.1519,0.1519,0.1519,0,0
EURPLN,D,19890925,000000,0.1527,0.1527,0.1527,0.1527,0,0
EURPLN,D,19890928,000000,0.1961,0.1961,0.1961,0.1961,0,0
EURPLN,D,19891002,000000,0.1957,0.1957,0.1957,0.1957,0,0
EURPLN,D,19891009,000000,0.1967,0.1967,0.1967,0.1967,0,0
EURPLN,D,19891016,000000,0.2287,0.2287,0.2287,0.2287,0,0
EURPLN,D,19891023,000000,0.23,0.23,0.23,0.23,0,0
EURPLN,D,19891030,000000,0.2667,0.2667,0.2667,0.2667,0,0
EURPLN,D,19891106,000000,0.3111,0.3111,0.3111,0.3111,0,0
EURPLN,D,19891113,000000,0.3444,0.3444,0.3444,0.3444,0,0
EURPLN,D,19891120,000000,0.3764,0.3764,0.3764,0.3764,0,0
EURPLN,D,19891127,000000,0.4261,0.4261,0.4261,0.4261,0,0
EURPLN,D,19891204,000000,0.4759,0.4759,0.4759,0.4759,0,0
EURPLN,D,19891211,000000,0.5693,0.5693,0.5693,0.5693,0,0
EURPLN,D,19891218,000000,0.695,0.695,0.695,0.695,0,0
EURPLN,D,19891227,000000,0.7623,0.7623,0.7623,0.7623,0,0
EURPLN,D,19900101,000000,1.1364,1.1364,1.1364,1.1364,0,0
EURPLN,D,19900108,000000,1.1205,1.1205,1.1205,1.1205,0,0
EURPLN,D,19900115,000000,1.1514,1.1514,1.1514,1.1514,0,0
EURPLN,D,19900122,000000,1.1292,1.1292,1.1292,1.1292,0,0
EURPLN,D,19900129,000000,1.1337,1.1337,1.1337,1.1337,0,0
EURPLN,D,19900205,000000,1.1494,1.1494,1.1494,1.1494,0,0
EURPLN,D,19900212,000000,1.1665,1.1665,1.1665,1.1665,0,0
EURPLN,D,19900219,000000,1.1564,1.1564,1.1564,1.1564,0,0
EURPLN,D,19900226,000000,1.1646,1.1646,1.1646,1.1646,0,0
EURPLN,D,19900305,000000,1.1489,1.1489,1.1489,1.1489,0,0
EURPLN,D,19900312,000000,1.1394,1.1394,1.1394,1.1394,0,0
EURPLN,D,19900319,000000,1.1322,1.1322,1.1322,1.1322,0,0
EURPLN,D,19900326,000000,1.148,1.148,1.148,1.148,0,0
EURPLN,D,19900402,000000,1.1331,1.1331,1.1331,1.1331,0,0
EURPLN,D,19900409,000000,1.1455,1.1455,1.1455,1.1455,0,0
EURPLN,D,19900417,000000,1.1485,1.1485,1.1485,1.1485,0,0
EURPLN,D,19900423,000000,1.1564,1.1564,1.1564,1.1564,0,0
EURPLN,D,19900430,000000,1.1435,1.1435,1.1435,1.1435,0,0
EURPLN,D,19900507,000000,1.1602,1.1602,1.1602,1.1602,0,0
EURPLN,D,19900514,000000,1.1749,1.1749,1.1749,1.1749,0,0
EURPLN,D,19900521,000000,1.1817,1.1817,1.1817,1.1817,0,0
EURPLN,D,19900528,000000,1.172,1.172,1.172,1.172,0,0
EURPLN,D,19900604,000000,1.1687,1.1687,1.1687,1.1687,0,0
EURPLN,D,19900611,000000,1.1561,1.1561,1.1561,1.1561,0,0
EURPLN,D,19900618,000000,1.1557,1.1557,1.1557,1.1557,0,0
EURPLN,D,19900625,000000,1.1694,1.1694,1.1694,1.1694,0,0
EURPLN,D,19900702,000000,1.1698,1.1698,1.1698,1.1698,0,0
EURPLN,D,19900709,000000,1.1851,1.1851,1.1851,1.1851,0,0
EURPLN,D,19900716,000000,1.1999,1.1999,1.1999,1.1999,0,0
EURPLN,D,19900723,000000,1.1923,1.1923,1.1923,1.1923,0,0
EURPLN,D,19900730,000000,1.2137,1.2137,1.2137,1.2137,0,0
EURPLN,D,19900806,000000,1.2363,1.2363,1.2363,1.2363,0,0
EURPLN,D,19900813,000000,1.2502,1.2502,1.2502,1.2502,0,0
EURPLN,D,19900820,000000,1.2523,1.2523,1.2523,1.2523,0,0
EURPLN,D,19900827,000000,1.263,1.263,1.263,1.263,0,0
EURPLN,D,19900903,000000,1.2738,1.2738,1.2738,1.2738,0,0
EURPLN,D,19900910,000000,1.2412,1.2412,1.2412,1.2412,0,0
EURPLN,D,19900917,000000,1.2391,1.2391,1.2391,1.2391,0,0
EURPLN,D,19900924,000000,1.2723,1.2723,1.2723,1.2723,0,0
EURPLN,D,19901001,000000,1.2591,1.2591,1.2591,1.2591,0,0
EURPLN,D,19901008,000000,1.2651,1.2651,1.2651,1.2651,0,0
EURPLN,D,19901010,000000,1.2833,1.2833,1.2833,1.2833,0,0
EURPLN,D,19901015,000000,1.2922,1.2922,1.2922,1.2922,0,0
EURPLN,D,19901022,000000,1.2996,1.2996,1.2996,1.2996,0,0
EURPLN,D,19901029,000000,1.2975,1.2975,1.2975,1.2975,0,0
EURPLN,D,19901105,000000,1.2952,1.2952,1.2952,1.2952,0,0
EURPLN,D,19901112,000000,1.3218,1.3218,1.3218,1.3218,0,0
EURPLN,D,19901119,000000,1.3264,1.3264,1.3264,1.3264,0,0
EURPLN,D,19901126,000000,1.327,1.327,1.327,1.327,0,0
EURPLN,D,19901203,000000,1.3246,1.3246,1.3246,1.3246,0,0
EURPLN,D,19901210,000000,1.3024,1.3024,1.3024,1.3024,0,0
EURPLN,D,19901217,000000,1.3182,1.3182,1.3182,1.3182,0,0
EURPLN,D,19901224,000000,1.3094,1.3094,1.3094,1.3094,0,0
EURPLN,D,19910102,000000,1.3024,1.3024,1.3024,1.3024,0,0
EURPLN,D,19910103,000000,1.3058,1.3058,1.3058,1.3058,0,0
EURPLN,D,19910104,000000,1.3089,1.3089,1.3089,1.3089,0,0
EURPLN,D,19910107,000000,1.3096,1.3096,1.3096,1.3096,0,0
EURPLN,D,19910108,000000,1.2726,1.2726,1.2726,1.2726,0,0
EURPLN,D,19910109,000000,1.2747,1.2747,1.2747,1.2747,0,0
EURPLN,D,19910110,000000,1.2805,1.2805,1.2805,1.2805,0,0
EURPLN,D,19910111,000000,1.2825,1.2825,1.2825,1.2825,0,0
EURPLN,D,19910114,000000,1.2791,1.2791,1.2791,1.2791,0,0
EURPLN,D,19910115,000000,1.2711,1.2711,1.2711,1.2711,0,0
EURPLN,D,19910116,000000,1.2735,1.2735,1.2735,1.2735,0,0
EURPLN,D,19910117,000000,1.2714,1.2714,1.2714,1.2714,0,0
EURPLN,D,19910118,000000,1.2873,1.2873,1.2873,1.2873,0,0
EURPLN,D,19910121,000000,1.2945,1.2945,1.2945,1.2945,0,0
EURPLN,D,19910122,000000,1.3062,1.3062,1.3062,1.3062,0,0
EURPLN,D,19910123,000000,1.316,1.316,1.316,1.316,0,0
EURPLN,D,19910124,000000,1.3082,1.3082,1.3082,1.3082,0,0
EURPLN,D,19910125,000000,1.3194,1.3194,1.3194,1.3194,0,0
EURPLN,D,19910128,000000,1.3183,1.3183,1.3183,1.3183,0,0
EURPLN,D,19910129,000000,1.3163,1.3163,1.3163,1.3163,0,0
EURPLN,D,19910130,000000,1.3198,1.3198,1.3198,1.3198,0,0
EURPLN,D,19910131,000000,1.312,1.312,1.312,1.312,0,0
EURPLN,D,19910201,000000,1.3145,1.3145,1.3145,1.3145,0,0
EURPLN,D,19910204,000000,1.3209,1.3209,1.3209,1.3209,0,0
EURPLN,D,19910205,000000,1.3337,1.3337,1.3337,1.3337,0,0
EURPLN,D,19910206,000000,1.335,1.335,1.335,1.335,0,0
EURPLN,D,19910207,000000,1.3422,1.3422,1.3422,1.3422,0,0
EURPLN,D,19910208,000000,1.3418,1.3418,1.3418,1.3418,0,0
EURPLN,D,19910211,000000,1.3378,1.3378,1.3378,1.3378,0,0
EURPLN,D,19910212,000000,1.342,1.342,1.342,1.342,0,0
EURPLN,D,19910213,000000,1.3418,1.3418,1.3418,1.3418,0,0
EURPLN,D,19910214,000000,1.3388,1.3388,1.3388,1.3388,0,0
EURPLN,D,19910215,000000,1.3345,1.3345,1.3345,1.3345,0,0
EURPLN,D,19910218,000000,1.3244,1.3244,1.3244,1.3244,0,0
EURPLN,D,19910219,000000,1.3198,1.3198,1.3198,1.3198,0,0
EURPLN,D,19910220,000000,1.312,1.312,1.312,1.312,0,0
EURPLN,D,19910221,000000,1.312,1.312,1.312,1.312,0,0
EURPLN,D,19910222,000000,1.3145,1.3145,1.3145,1.3145,0,0
EURPLN,D,19910225,000000,1.3143,1.3143,1.3143,1.3143,0,0
EURPLN,D,19910226,000000,1.2934,1.2934,1.2934,1.2934,0,0
EURPLN,D,19910227,000000,1.2855,1.2855,1.2855,1.2855,0,0
EURPLN,D,19910228,000000,1.2826,1.2826,1.2826,1.2826,0,0
EURPLN,D,19910301,000000,1.2845,1.2845,1.2845,1.2845,0,0
EURPLN,D,19910304,000000,1.2697,1.2697,1.2697,1.2697,0,0
EURPLN,D,19910305,000000,1.2678,1.2678,1.2678,1.2678,0,0
EURPLN,D,19910306,000000,1.2764,1.2764,1.2764,1.2764,0,0
EURPLN,D,19910307,000000,1.2646,1.2646,1.2646,1.2646,0,0
EURPLN,D,19910308,000000,1.2667,1.2667,1.2667,1.2667,0,0
EURPLN,D,19910311,000000,1.2561,1.2561,1.2561,1.2561,0,0
EURPLN,D,19910312,000000,1.2446,1.2446,1.2446,1.2446,0,0
EURPLN,D,19910313,000000,1.2456,1.2456,1.2456,1.2456,0,0
EURPLN,D,19910314,000000,1.2412,1.2412,1.2412,1.2412,0,0
EURPLN,D,19910315,000000,1.2389,1.2389,1.2389,1.2389,0,0
EURPLN,D,19910318,000000,1.2303,1.2303,1.2303,1.2303,0,0
EURPLN,D,19910319,000000,1.2074,1.2074,1.2074,1.2074,0,0
EURPLN,D,19910320,000000,1.201,1.201,1.201,1.201,0,0
EURPLN,D,19910321,000000,1.1752,1.1752,1.1752,1.1752,0,0
EURPLN,D,19910322,000000,1.1944,1.1944,1.1944,1.1944,0,0
EURPLN,D,19910325,000000,1.1866,1.1866,1.1866,1.1866,0,0
EURPLN,D,19910326,000000,1.1676,1.1676,1.1676,1.1676,0,0
EURPLN,D,19910327,000000,1.1568,1.1568,1.1568,1.1568,0,0
EURPLN,D,19910328,000000,1.1536,1.1536,1.1536,1.1536,0,0
EURPLN,D,19910329,000000,1.1424,1.1424,1.1424,1.1424,0,0
EURPLN,D,19910402,000000,1.1482,1.1482,1.1482,1.1482,0,0
EURPLN,D,19910403,000000,1.1546,1.1546,1.1546,1.1546,0,0
EURPLN,D,19910404,000000,1.1697,1.1697,1.1697,1.1697,0,0
EURPLN,D,19910405,000000,1.1656,1.1656,1.1656,1.1656,0,0
EURPLN,D,19910408,000000,1.1744,1.1744,1.1744,1.1744,0,0
EURPLN,D,19910409,000000,1.1574,1.1574,1.1574,1.1574,0,0
EURPLN,D,19910410,000000,1.1672,1.1672,1.1672,1.1672,0,0
EURPLN,D,19910411,000000,1.1733,1.1733,1.1733,1.1733,0,0
EURPLN,D,19910412,000000,1.1681,1.1681,1.1681,1.1681,0,0
EURPLN,D,19910415,000000,1.1731,1.1731,1.1731,1.1731,0,0
EURPLN,D,19910416,000000,1.1684,1.1684,1.1684,1.1684,0,0
EURPLN,D,19910417,000000,1.1784,1.1784,1.1784,1.1784,0,0
EURPLN,D,19910418,000000,1.1741,1.1741,1.1741,1.1741,0,0
EURPLN,D,19910419,000000,1.1644,1.1644,1.1644,1.1644,0,0
EURPLN,D,19910422,000000,1.1425,1.1425,1.1425,1.1425,0,0
EURPLN,D,19910423,000000,1.1175,1.1175,1.1175,1.1175,0,0
EURPLN,D,19910424,000000,1.1149,1.1149,1.1149,1.1149,0,0
EURPLN,D,19910425,000000,1.1288,1.1288,1.1288,1.1288,0,0
EURPLN,D,19910426,000000,1.1161,1.1161,1.1161,1.1161,0,0
EURPLN,D,19910429,000000,1.1182,1.1182,1.1182,1.1182,0,0
EURPLN,D,19910430,000000,1.1053,1.1053,1.1053,1.1053,0,0
EURPLN,D,19910501,000000,1.1295,1.1295,1.1295,1.1295,0,0
EURPLN,D,19910506,000000,1.1338,1.1338,1.1338,1.1338,0,0
EURPLN,D,19910507,000000,1.1275,1.1275,1.1275,1.1275,0,0
EURPLN,D,19910508,000000,1.133,1.133,1.133,1.133,0,0
EURPLN,D,19910509,000000,1.1281,1.1281,1.1281,1.1281,0,0
EURPLN,D,19910510,000000,1.1247,1.1247,1.1247,1.1247,0,0
EURPLN,D,19910513,000000,1.1276,1.1276,1.1276,1.1276,0,0
EURPLN,D,19910514,000000,1.1343,1.1343,1.1343,1.1343,0,0
EURPLN,D,19910515,000000,1.1381,1.1381,1.1381,1.1381,0,0
EURPLN,D,19910516,000000,1.1532,1.1532,1.1532,1.1532,0,0
EURPLN,D,19910517,000000,1.3495,1.3495,1.3495,1.3495,0,0
EURPLN,D,19910520,000000,1.3452,1.3452,1.3452,1.3452,0,0
EURPLN,D,19910521,000000,1.3252,1.3252,1.3252,1.3252,0,0
EURPLN,D,19910522,000000,1.3334,1.3334,1.3334,1.3334,0,0
EURPLN,D,19910523,000000,1.3311,1.3311,1.3311,1.3311,0,0
EURPLN,D,19910524,000000,1.3289,1.3289,1.3289,1.3289,0,0
EURPLN,D,19910527,000000,1.3283,1.3283,1.3283,1.3283,0,0
EURPLN,D,19910528,000000,1.3419,1.3419,1.3419,1.3419,0,0
EURPLN,D,19910529,000000,1.339,1.339,1.339,1.339,0,0
EURPLN,D,19910531,000000,1.3439,1.3439,1.3439,1.3439,0,0
EURPLN,D,19910603,000000,1.3356,1.3356,1.3356,1.3356,0,0
EURPLN,D,19910604,000000,1.325,1.325,1.325,1.325,0,0
EURPLN,D,19910605,000000,1.3277,1.3277,1.3277,1.3277,0,0
EURPLN,D,19910606,000000,1.329,1.329,1.329,1.329,0,0
EURPLN,D,19910607,000000,1.3286,1.3286,1.3286,1.3286,0,0
EURPLN,D,19910610,000000,1.326,1.326,1.326,1.326,0,0
EURPLN,D,19910611,000000,1.3212,1.3212,1.3212,1.3212,0,0
EURPLN,D,19910612,000000,1.3224,1.3224,1.3224,1.3224,0,0
EURPLN,D,19910613,000000,1.3175,1.3175,1.3175,1.3175,0,0
EURPLN,D,19910614,000000,1.3112,1.3112,1.3112,1.3112,0,0
EURPLN,D,19910617,000000,1.3103,1.3103,1.3103,1.3103,0,0
EURPLN,D,19910618,000000,1.311,1.311,1.311,1.311,0,0
EURPLN,D,19910619,000000,1.3066,1.3066,1.3066,1.3066,0,0
EURPLN,D,19910620,000000,1.3087,1.3087,1.3087,1.3087,0,0
EURPLN,D,19910621,000000,1.3076,1.3076,1.3076,1.3076,0,0
EURPLN,D,19910624,000000,1.3103,1.3103,1.3103,1.3103,0,0
EURPLN,D,19910625,000000,1.3103,1.3103,1.3103,1.3103,0,0
EURPLN,D,19910626,000000,1.3114,1.3114,1.3114,1.3114,0,0
EURPLN,D,19910627,000000,1.3117,1.3117,1.3117,1.3117,0,0
EURPLN,D,19910628,000000,1.3116,1.3116,1.3116,1.3116,0,0
EURPLN,D,19910701,000000,1.307,1.307,1.307,1.307,0,0
EURPLN,D,19910702,000000,1.3059,1.3059,1.3059,1.3059,0,0
EURPLN,D,19910703,000000,1.3019,1.3019,1.3019,1.3019,0,0
EURPLN,D,19910704,000000,1.3006,1.3006,1.3006,1.3006,0,0
EURPLN,D,19910705,000000,1.2998,1.2998,1.2998,1.2998,0,0
EURPLN,D,19910708,000000,1.2985,1.2985,1.2985,1.2985,0,0
EURPLN,D,19910709,000000,1.3056,1.3056,1.3056,1.3056,0,0
EURPLN,D,19910710,000000,1.307,1.307,1.307,1.307,0,0
EURPLN,D,19910711,000000,1.304,1.304,1.304,1.304,0,0
EURPLN,D,19910712,000000,1.3065,1.3065,1.3065,1.3065,0,0
EURPLN,D,19910715,000000,1.3051,1.3051,1.3051,1.3051,0,0
EURPLN,D,19910716,000000,1.3122,1.3122,1.3122,1.3122,0,0
EURPLN,D,19910717,000000,1.3135,1.3135,1.3135,1.3135,0,0
EURPLN,D,19910718,000000,1.3121,1.3121,1.3121,1.3121,0,0
EURPLN,D,19910719,000000,1.3211,1.3211,1.3211,1.3211,0,0
EURPLN,D,19910722,000000,1.3225,1.3225,1.3225,1.3225,0,0
EURPLN,D,19910723,000000,1.3257,1.3257,1.3257,1.3257,0,0
EURPLN,D,19910724,000000,1.3223,1.3223,1.3223,1.3223,0,0
EURPLN,D,19910725,000000,1.3289,1.3289,1.3289,1.3289,0,0
EURPLN,D,19910726,000000,1.3294,1.3294,1.3294,1.3294,0,0
EURPLN,D,19910729,000000,1.328,1.328,1.328,1.328,0,0
EURPLN,D,19910730,000000,1.3274,1.3274,1.3274,1.3274,0,0
EURPLN,D,19910731,000000,1.329,1.329,1.329,1.329,0,0
EURPLN,D,19910801,000000,1.3297,1.3297,1.3297,1.3297,0,0
EURPLN,D,19910802,000000,1.3285,1.3285,1.3285,1.3285,0,0
EURPLN,D,19910805,000000,1.3218,1.3218,1.3218,1.3218,0,0
EURPLN,D,19910806,000000,1.3316,1.3316,1.3316,1.3316,0,0
EURPLN,D,19910807,000000,1.341,1.341,1.341,1.341,0,0
EURPLN,D,19910808,000000,1.3387,1.3387,1.3387,1.3387,0,0
EURPLN,D,19910809,000000,1.3431,1.3431,1.3431,1.3431,0,0
EURPLN,D,19910812,000000,1.3368,1.3368,1.3368,1.3368,0,0
EURPLN,D,19910813,000000,1.3349,1.3349,1.3349,1.3349,0,0
EURPLN,D,19910814,000000,1.3354,1.3354,1.3354,1.3354,0,0
EURPLN,D,19910816,000000,1.3315,1.3315,1.3315,1.3315,0,0
EURPLN,D,19910819,000000,1.3269,1.3269,1.3269,1.3269,0,0
EURPLN,D,19910820,000000,1.3051,1.3051,1.3051,1.3051,0,0
EURPLN,D,19910821,000000,1.3114,1.3114,1.3114,1.3114,0,0
EURPLN,D,19910822,000000,1.3195,1.3195,1.3195,1.3195,0,0
EURPLN,D,19910823,000000,1.3299,1.3299,1.3299,1.3299,0,0
EURPLN,D,19910826,000000,1.3335,1.3335,1.3335,1.3335,0,0
EURPLN,D,19910827,000000,1.328,1.328,1.328,1.328,0,0
EURPLN,D,19910828,000000,1.3282,1.3282,1.3282,1.3282,0,0
EURPLN,D,19910829,000000,1.326,1.326,1.326,1.326,0,0
EURPLN,D,19910830,000000,1.3337,1.3337,1.3337,1.3337,0,0
EURPLN,D,19910902,000000,1.3319,1.3319,1.3319,1.3319,0,0
EURPLN,D,19910903,000000,1.3298,1.3298,1.3298,1.3298,0,0
EURPLN,D,19910904,000000,1.3323,1.3323,1.3323,1.3323,0,0
EURPLN,D,19910905,000000,1.3329,1.3329,1.3329,1.3329,0,0
EURPLN,D,19910906,000000,1.332,1.332,1.332,1.332,0,0
EURPLN,D,19910909,000000,1.3332,1.3332,1.3332,1.3332,0,0
EURPLN,D,19910910,000000,1.342,1.342,1.342,1.342,0,0
EURPLN,D,19910911,000000,1.3457,1.3457,1.3457,1.3457,0,0
EURPLN,D,19910912,000000,1.3453,1.3453,1.3453,1.3453,0,0
EURPLN,D,19910913,000000,1.3483,1.3483,1.3483,1.3483,0,0
EURPLN,D,19910916,000000,1.3476,1.3476,1.3476,1.3476,0,0
EURPLN,D,19910917,000000,1.3485,1.3485,1.3485,1.3485,0,0
EURPLN,D,19910918,000000,1.3539,1.3539,1.3539,1.3539,0,0
EURPLN,D,19910919,000000,1.3493,1.3493,1.3493,1.3493,0,0
EURPLN,D,19910920,000000,1.3486,1.3486,1.3486,1.3486,0,0
EURPLN,D,19910923,000000,1.3439,1.3439,1.3439,1.3439,0,0
EURPLN,D,19910924,000000,1.3529,1.3529,1.3529,1.3529,0,0
EURPLN,D,19910925,000000,1.3498,1.3498,1.3498,1.3498,0,0
EURPLN,D,19910926,000000,1.351,1.351,1.351,1.351,0,0
EURPLN,D,19910927,000000,1.3481,1.3481,1.3481,1.3481,0,0
EURPLN,D,19910930,000000,1.3481,1.3481,1.3481,1.3481,0,0
EURPLN,D,19911001,000000,1.3548,1.3548,1.3548,1.3548,0,0
EURPLN,D,19911002,000000,1.3535,1.3535,1.3535,1.3535,0,0
EURPLN,D,19911003,000000,1.3588,1.3588,1.3588,1.3588,0,0
EURPLN,D,19911004,000000,1.3574,1.3574,1.3574,1.3574,0,0
EURPLN,D,19911007,000000,1.3551,1.3551,1.3551,1.3551,0,0
EURPLN,D,19911008,000000,1.3519,1.3519,1.3519,1.3519,0,0
EURPLN,D,19911009,000000,1.3485,1.3485,1.3485,1.3485,0,0
EURPLN,D,19911010,000000,1.345,1.345,1.345,1.345,0,0
EURPLN,D,19911011,000000,1.3481,1.3481,1.3481,1.3481,0,0
EURPLN,D,19911014,000000,1.3475,1.3475,1.3475,1.3475,0,0
EURPLN,D,19911015,000000,1.3491,1.3491,1.3491,1.3491,0,0
EURPLN,D,19911016,000000,1.3452,1.3452,1.3452,1.3452,0,0
EURPLN,D,19911017,000000,1.3475,1.3475,1.3475,1.3475,0,0
EURPLN,D,19911018,000000,1.3481,1.3481,1.3481,1.3481,0,0
EURPLN,D,19911021,000000,1.3544,1.3544,1.3544,1.3544,0,0
EURPLN,D,19911022,000000,1.3555,1.3555,1.3555,1.3555,0,0
EURPLN,D,19911023,000000,1.3534,1.3534,1.3534,1.3534,0,0
EURPLN,D,19911024,000000,1.351,1.351,1.351,1.351,0,0
EURPLN,D,19911025,000000,1.3544,1.3544,1.3544,1.3544,0,0
EURPLN,D,19911028,000000,1.3559,1.3559,1.3559,1.3559,0,0
EURPLN,D,19911029,000000,1.3543,1.3543,1.3543,1.3543,0,0
EURPLN,D,19911030,000000,1.3532,1.3532,1.3532,1.3532,0,0
EURPLN,D,19911031,000000,1.3641,1.3641,1.3641,1.3641,0,0
EURPLN,D,19911104,000000,1.37,1.37,1.37,1.37,0,0
EURPLN,D,19911105,000000,1.3821,1.3821,1.3821,1.3821,0,0
EURPLN,D,19911106,000000,1.3816,1.3816,1.3816,1.3816,0,0
EURPLN,D,19911107,000000,1.3864,1.3864,1.3864,1.3864,0,0
EURPLN,D,19911108,000000,1.3869,1.3869,1.3869,1.3869,0,0
EURPLN,D,19911112,000000,1.3838,1.3838,1.3838,1.3838,0,0
EURPLN,D,19911113,000000,1.3893,1.3893,1.3893,1.3893,0,0
EURPLN,D,19911114,000000,1.3898,1.3898,1.3898,1.3898,0,0
EURPLN,D,19911115,000000,1.3928,1.3928,1.3928,1.3928,0,0
EURPLN,D,19911118,000000,1.3931,1.3931,1.3931,1.3931,0,0
EURPLN,D,19911119,000000,1.407,1.407,1.407,1.407,0,0
EURPLN,D,19911120,000000,1.4052,1.4052,1.4052,1.4052,0,0
EURPLN,D,19911121,000000,1.407,1.407,1.407,1.407,0,0
EURPLN,D,19911122,000000,1.4071,1.4071,1.4071,1.4071,0,0
EURPLN,D,19911125,000000,1.413,1.413,1.413,1.413,0,0
EURPLN,D,19911126,000000,1.4155,1.4155,1.4155,1.4155,0,0
EURPLN,D,19911127,000000,1.4118,1.4118,1.4118,1.4118,0,0
EURPLN,D,19911128,000000,1.4075,1.4075,1.4075,1.4075,0,0
