<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20120217,000000,5.57168,5.66537,5.54359,5.56244,515100.8511909168,0
CDR,D,20120220,000000,5.65594,5.66537,5.53426,5.6091,366125.10091171454,0
CDR,D,20120221,000000,5.6091,5.64672,5.52492,5.63729,248695.7790294717,0
CDR,D,20120222,000000,5.64672,5.66537,5.52492,5.6091,275855.8660929786,0
CDR,D,20120223,000000,5.54359,5.6091,5.53426,5.55292,202389.73968321335,0
CDR,D,20120224,000000,5.55292,5.59987,5.44999,5.53426,210813.18486695748,0
CDR,D,20120227,000000,5.55292,5.55292,5.39382,5.44999,140125.68554607843,0
CDR,D,20120228,000000,5.45933,5.56244,5.41257,5.52492,156066.39119055396,0
CDR,D,20120229,000000,5.57168,5.57168,5.42191,5.49684,209775.65426835167,0
CDR,D,20120301,000000,5.49684,5.49684,5.21585,5.43123,267774.53109680064,0
CDR,D,20120302,000000,5.38448,5.43123,5.31888,5.34706,235974.57461441105,0
CDR,D,20120305,000000,5.32831,5.33763,5.17843,5.20652,297091.13416408066,0
CDR,D,20120306,000000,5.19719,5.19719,5.05664,5.06607,617597.4706599112,0
CDR,D,20120307,000000,5.01922,5.18776,5.0099,5.18776,247441.37500838883,0
CDR,D,20120308,000000,5.30021,5.59033,5.22518,5.59033,872582.5789411681,0
CDR,D,20120309,000000,5.71222,5.7683,5.59987,5.7028,722113.1511466019,0
CDR,D,20120312,000000,5.73088,5.73088,5.52492,5.56244,358199.5482330851,0
CDR,D,20120313,000000,5.61852,5.64672,5.48751,5.56244,190359.88293885964,0
CDR,D,20120314,000000,5.63729,5.73088,5.62795,5.64672,495065.0051464628,0
CDR,D,20120315,000000,5.64672,5.99302,5.64672,5.99302,1714588.0416834794,0
CDR,D,20120316,000000,6.1149,6.3022,6.06795,6.16175,1616863.655694062,0
CDR,D,20120319,000000,6.26477,6.26477,6.00254,6.2084,493996.9289953977,0
CDR,D,20120320,000000,6.18041,6.18041,6.03996,6.08672,411988.229747283,0
CDR,D,20120321,000000,6.08672,6.17098,6.03996,6.10547,342551.0617071643,0
CDR,D,20120322,000000,6.09614,6.1149,5.59033,5.71222,1496446.9787810505,0
CDR,D,20120323,000000,5.71222,5.9556,5.71222,5.94636,736070.4322512537,0
CDR,D,20120326,000000,6.03053,6.24592,5.93693,6.18041,939980.3222619579,0
CDR,D,20120327,000000,6.33018,6.44254,6.18041,6.31153,1339530.403046969,0
CDR,D,20120328,000000,6.18041,6.48939,6.16175,6.36761,608292.2771951196,0
CDR,D,20120329,000000,6.35827,6.35827,6.18041,6.33962,362172.5064232263,0
CDR,D,20120330,000000,6.39579,6.51748,6.37704,6.48006,597950.5713168032,0
CDR,D,20120402,000000,6.53623,6.555,6.29266,6.29266,648156.2595272863,0
CDR,D,20120403,000000,6.32085,6.33962,6.13356,6.18973,563224.3509086239,0
CDR,D,20120404,000000,6.09614,6.13356,5.85257,5.89952,949841.4447815508,0
CDR,D,20120405,000000,5.90875,6.16175,5.72155,6.1149,1211866.2847200774,0
CDR,D,20120410,000000,6.13356,6.21783,5.7683,5.78716,606953.3638122336,0
CDR,D,20120411,000000,5.7683,5.98379,5.61852,5.88076,828711.0201260685,0
CDR,D,20120412,000000,5.96512,5.99302,5.80582,5.99302,322416.4517097479,0
CDR,D,20120413,000000,6.01187,6.03053,5.8621,5.94636,363626.4747203752,0
CDR,D,20120416,000000,5.8621,6.03053,5.8621,5.94636,277862.708889687,0
CDR,D,20120417,000000,5.93693,6.15232,5.65594,5.65594,1505621.8445554,0
CDR,D,20120418,000000,5.65594,5.77773,5.38448,5.77773,1296243.282469009,0
CDR,D,20120419,000000,5.79649,5.79649,5.53426,5.64672,510547.5275040188,0
CDR,D,20120420,000000,5.59033,5.61852,5.47808,5.53426,427293.587900567,0
CDR,D,20120423,000000,5.43123,5.43123,4.86945,4.86945,1879634.8252976497,0
CDR,D,20120424,000000,4.92552,5.07531,4.60721,5.01922,2404047.9972489625,0
CDR,D,20120425,000000,5.09416,5.10349,4.89754,5.0099,595236.0898880775,0
CDR,D,20120426,000000,5.08483,5.08483,4.85069,4.9162,767662.678976902,0
CDR,D,20120427,000000,4.86945,5.14092,4.86002,5.03789,685872.8895214257,0
CDR,D,20120430,000000,5.13158,5.24403,5.08483,5.19719,378182.4486532756,0
CDR,D,20120502,000000,5.27202,5.30954,5.03789,5.04741,311966.818212733,0
CDR,D,20120504,000000,4.94439,4.96304,4.73823,4.73823,703849.9653299883,0
CDR,D,20120507,000000,4.54162,4.8226,4.46677,4.77565,1262169.7186984222,0
CDR,D,20120508,000000,4.81317,4.95362,4.77565,4.9162,559068.119403727,0
CDR,D,20120509,000000,4.95362,4.98181,4.72901,4.86945,295083.27318229154,0
CDR,D,20120510,000000,4.83193,4.90687,4.8226,4.8226,126948.33421426946,0
CDR,D,20120511,000000,4.86945,4.86945,4.72901,4.80384,131329.58462230876,0
CDR,D,20120514,000000,4.78518,4.78518,4.63531,4.68215,424810.2344854573,0
CDR,D,20120515,000000,4.59789,4.67272,4.49486,4.49486,292539.84684734396,0
CDR,D,20120516,000000,4.21387,4.52285,4.10151,4.46677,1276964.966125624,0
CDR,D,20120517,000000,4.49486,4.51352,4.26071,4.43859,726304.0009442907,0
CDR,D,20120518,000000,4.34509,4.49486,4.2232,4.49486,300312.67176366685,0
CDR,D,20120521,000000,4.51352,4.59789,4.42935,4.47601,477257.96624660766,0
CDR,D,20120522,000000,4.44801,4.48543,4.35431,4.35431,114590.62187350861,0
CDR,D,20120523,000000,4.3169,4.3169,4.08285,4.11094,697214.4531503143,0
CDR,D,20120524,000000,4.13893,4.20454,3.96107,4.12027,424007.90464081016,0
CDR,D,20120525,000000,4.07342,4.27015,4.07342,4.21387,339983.19893025124,0
CDR,D,20120528,000000,4.30757,4.33556,4.2232,4.25139,76102.20758718147,0
CDR,D,20120529,000000,4.25139,4.38251,4.16712,4.35431,206563.2803345012,0
CDR,D,20120530,000000,4.34509,4.34509,4.2232,4.23273,190869.9936649721,0
CDR,D,20120531,000000,4.27015,4.36374,4.21387,4.30757,324743.00462221843,0
CDR,D,20120601,000000,4.36374,4.36374,4.24196,4.34509,162501.32090907128,0
CDR,D,20120604,000000,4.27948,4.4106,4.26071,4.34509,188478.27690725037,0
CDR,D,20120605,000000,4.34509,4.35431,4.14836,4.34509,259440.68620027317,0
CDR,D,20120606,000000,4.35431,4.44801,4.33556,4.44801,244028.41861338165,0
CDR,D,20120608,000000,4.43859,4.43859,4.35431,4.40116,188952.75115548028,0
CDR,D,20120611,000000,4.49486,4.54162,4.40116,4.40116,139106.4822789542,0
CDR,D,20120612,000000,4.39183,4.43859,4.17635,4.37308,1986725.495856838,0
CDR,D,20120613,000000,4.40116,4.40116,4.25139,4.26071,384104.2130904385,0
CDR,D,20120614,000000,4.28881,4.28881,4.17635,4.25139,657993.9637899945,0
CDR,D,20120615,000000,4.26071,4.48543,4.24196,4.35431,377897.35683030536,0
CDR,D,20120618,000000,4.40116,4.53238,4.32622,4.38251,231879.43421443267,0
CDR,D,20120619,000000,4.39183,4.58846,4.3169,4.5698,448882.1661951323,0
CDR,D,20120620,000000,4.57913,4.58846,4.47601,4.54162,255357.76402128252,0
CDR,D,20120621,000000,4.51352,4.8226,4.42935,4.71958,821588.8154771768,0
CDR,D,20120622,000000,4.67272,4.81317,4.61655,4.69149,235239.44498517638,0
CDR,D,20120625,000000,4.65397,4.67272,4.58846,4.59789,95595.3609829054,0
CDR,D,20120626,000000,4.58846,4.71958,4.57913,4.67272,134329.15787400465,0
CDR,D,20120627,000000,4.62588,4.67272,4.62588,4.65397,112255.92348038295,0
CDR,D,20120628,000000,4.64473,4.68215,4.41992,4.68215,268338.60563224717,0
CDR,D,20120629,000000,4.65397,4.80384,4.63531,4.80384,408617.0189406422,0
CDR,D,20120702,000000,4.77565,4.77565,4.61655,4.61655,402799.1093818449,0
CDR,D,20120703,000000,4.62588,4.68215,4.56037,4.56037,141803.654561289,0
CDR,D,20120704,000000,4.56037,4.5698,4.41992,4.41992,323921.32926100906,0
CDR,D,20120705,000000,4.4106,4.52285,4.36374,4.41992,316947.7796340913,0
CDR,D,20120706,000000,4.4106,4.46677,4.35431,4.36374,109181.00453260937,0
CDR,D,20120709,000000,4.33556,4.53238,4.30757,4.50419,221696.56520891644,0
CDR,D,20120710,000000,4.54162,4.56037,4.41992,4.41992,147818.0738409205,0
CDR,D,20120711,000000,4.4106,4.45734,4.1297,4.1297,332195.10123769863,0
CDR,D,20120712,000000,4.1297,4.29814,4.1297,4.28881,341507.4219980646,0
CDR,D,20120713,000000,4.30757,4.42935,4.29814,4.40116,205134.76666439834,0
CDR,D,20120716,000000,4.4106,4.4106,4.27015,4.29814,90613.38137646648,0
CDR,D,20120717,000000,4.34509,4.34509,4.27948,4.30757,106363.68641059869,0
CDR,D,20120718,000000,4.39183,4.46677,4.35431,4.39183,198044.1257530466,0
CDR,D,20120719,000000,4.42935,4.43859,4.39183,4.4106,49879.868984232286,0
CDR,D,20120720,000000,4.4106,4.49486,4.40116,4.45734,148600.0399839247,0
CDR,D,20120723,000000,4.35431,4.38251,4.27948,4.32622,232211.36255118248,0
CDR,D,20120724,000000,4.23273,4.42935,4.23273,4.42935,124822.36376296575,0
CDR,D,20120725,000000,4.38251,4.40116,4.30757,4.3169,126750.80630835463,0
CDR,D,20120726,000000,4.33556,4.33556,4.26071,4.33556,90069.6705426548,0
CDR,D,20120727,000000,4.29814,4.35431,4.27015,4.27948,52808.169280189155,0
CDR,D,20120730,000000,4.24196,4.27948,4.2232,4.26071,190766.13878659642,0
CDR,D,20120731,000000,4.27948,4.27948,4.1297,4.20454,96149.2536675375,0
CDR,D,20120801,000000,4.18578,4.21387,4.13893,4.19521,37420.338135265054,0
CDR,D,20120802,000000,4.17635,4.27015,4.16712,4.19521,58738.07919801124,0
CDR,D,20120803,000000,4.19521,4.29814,4.19521,4.25139,44794.03449942471,0
CDR,D,20120806,000000,4.27948,4.27948,4.21387,4.26071,31936.393283377845,0
CDR,D,20120807,000000,4.24196,4.25139,4.20454,4.2232,19312.93463620201,0
CDR,D,20120808,000000,4.23273,4.23273,4.17635,4.20454,22832.800464826796,0
CDR,D,20120809,000000,4.26071,4.41992,4.26071,4.32622,167729.70130536595,0
CDR,D,20120810,000000,4.38251,4.40116,4.27015,4.29814,80925.350320822,0
CDR,D,20120813,000000,4.26071,4.30757,4.26071,4.27015,32244.903363237852,0
CDR,D,20120814,000000,4.34509,4.34509,4.27015,4.27015,25982.04692358732,0
CDR,D,20120816,000000,4.27015,4.33556,4.23273,4.29814,70921.68188974405,0
CDR,D,20120817,000000,4.29814,4.30757,4.25139,4.27015,73705.39990405155,0
CDR,D,20120820,000000,4.2232,4.26071,4.2232,4.25139,26255.93871065744,0
CDR,D,20120821,000000,4.23273,4.27015,4.2232,4.23273,24230.7685824724,0
CDR,D,20120822,000000,4.23273,4.30757,4.21387,4.29814,101183.16071316427,0
CDR,D,20120823,000000,4.27948,4.29814,4.21387,4.26071,57753.49422367491,0
CDR,D,20120824,000000,4.27948,4.27948,4.2232,4.2232,54351.737864566785,0
CDR,D,20120827,000000,4.23273,4.28881,4.23273,4.27015,46632.876757594975,0
CDR,D,20120828,000000,4.28881,4.28881,4.23273,4.23273,40429.07505270377,0
CDR,D,20120829,000000,4.2232,4.2232,3.93298,4.16712,612187.853319022,0
CDR,D,20120830,000000,4.19521,4.27015,4.03591,4.2232,246931.2642822864,0
CDR,D,20120831,000000,4.18578,4.24196,4.16712,4.16712,23319.492934043414,0
CDR,D,20120903,000000,4.16712,4.21387,4.13893,4.14836,34987.893974262595,0
CDR,D,20120904,000000,4.13893,4.13893,4.07342,4.07342,38159.54050482828,0
CDR,D,20120905,000000,4.0641,4.0641,3.96107,4.00791,115891.86240836109,0
CDR,D,20120906,000000,3.97982,4.16712,3.97982,4.13893,244299.2558452028,0
CDR,D,20120907,000000,4.13893,4.25139,4.09219,4.16712,243126.30663069143,0
CDR,D,20120910,000000,4.16712,4.19521,4.11094,4.11094,76776.24611149452,0
CDR,D,20120911,000000,4.12027,4.19521,4.10151,4.16712,162945.24960484187,0
CDR,D,20120912,000000,4.21387,4.49486,4.20454,4.45734,663878.0553791235,0
CDR,D,20120913,000000,4.48543,4.48543,4.34509,4.40116,110740.86407830534,0
CDR,D,20120914,000000,4.52285,4.58846,4.50419,4.56037,499218.1820961179,0
CDR,D,20120917,000000,4.58846,4.58846,4.48543,4.55104,157019.41242734634,0
CDR,D,20120918,000000,4.55104,4.55104,4.48543,4.52285,112555.26989450213,0
CDR,D,20120919,000000,4.54162,4.61655,4.49486,4.58846,301509.039235063,0
CDR,D,20120920,000000,4.56037,4.6634,4.55104,4.62588,135657.8894060745,0
CDR,D,20120921,000000,4.68215,4.76642,4.67272,4.74776,237460.10664912005,0
CDR,D,20120924,000000,4.74776,4.79451,4.68215,4.78518,239486.29496238066,0
CDR,D,20120925,000000,4.76642,4.86002,4.76642,4.86002,155818.9722156176,0
CDR,D,20120926,000000,4.80384,4.81317,4.73823,4.77565,215104.83498777007,0
CDR,D,20120927,000000,4.77565,5.0099,4.77565,4.97238,242140.70347126844,0
CDR,D,20120928,000000,5.0099,5.07531,4.86945,4.87878,266079.2529351992,0
CDR,D,20121001,000000,4.84126,4.95362,4.74776,4.90687,99159.00877005786,0
CDR,D,20121002,000000,4.9162,4.96304,4.90687,4.9162,136920.43890781252,0
CDR,D,20121003,000000,4.95362,4.96304,4.9162,4.93496,255573.6192586689,0
CDR,D,20121004,000000,4.96304,5.08483,4.96304,5.05664,130027.32590237563,0
CDR,D,20121005,000000,5.01922,5.10349,5.01922,5.05664,253572.8855724543,0
CDR,D,20121008,000000,5.05664,5.05664,4.9162,4.99103,133887.2655483953,0
CDR,D,20121009,000000,5.00047,5.04741,4.98181,5.0099,400801.4302508722,0
CDR,D,20121010,000000,4.98181,5.00047,4.88811,4.97238,326676.5380930205,0
CDR,D,20121011,000000,4.93496,5.1691,4.93496,5.12225,446580.04972463724,0
CDR,D,20121012,000000,5.13158,5.1691,5.09416,5.13158,347934.2062359268,0
CDR,D,20121015,000000,5.14092,5.15967,5.09416,5.15967,244364.419690454,0
CDR,D,20121016,000000,5.1691,5.19719,5.15024,5.15967,286670.0098493638,0
CDR,D,20121017,000000,5.17843,5.17843,5.14092,5.1691,239705.20475501905,0
CDR,D,20121018,000000,5.1691,5.29069,5.15967,5.19719,234857.6255794151,0
CDR,D,20121019,000000,5.23461,5.2627,5.1691,5.1691,160275.56831972447,0
CDR,D,20121022,000000,4.78518,5.1691,4.78518,4.92552,341090.98429951136,0
CDR,D,20121023,000000,4.95362,4.95362,4.79451,4.8226,309408.1191015557,0
CDR,D,20121024,000000,4.77565,4.86002,4.76642,4.85069,108936.64011292496,0
CDR,D,20121025,000000,4.86002,4.9162,4.8226,4.88811,161585.9725203127,0
CDR,D,20121026,000000,4.89754,4.89754,4.757,4.77565,96091.21711786081,0
CDR,D,20121029,000000,4.76642,4.88811,4.757,4.86945,136287.12778677218,0
CDR,D,20121030,000000,4.90687,4.94439,4.83193,4.90687,22317.598813313158,0
CDR,D,20121031,000000,4.94439,4.97238,4.86945,4.93496,99210.93620924269,0
CDR,D,20121102,000000,4.96304,5.04741,4.96304,5.04741,41658.024446730546,0
CDR,D,20121105,000000,5.05664,5.05664,4.86945,4.99103,50679.14427363648,0
CDR,D,20121106,000000,4.97238,4.99103,4.9162,4.93496,51695.29298551574,0
CDR,D,20121107,000000,4.93496,4.98181,4.87878,4.9162,77979.74087847021,0
CDR,D,20121108,000000,4.88811,4.92552,4.85069,4.87878,68552.36520382849,0
CDR,D,20121109,000000,4.87878,4.9162,4.84126,4.85069,76907.59198707853,0
CDR,D,20121112,000000,4.85069,4.90687,4.8226,4.90687,235079.58992729537,0
CDR,D,20121113,000000,4.96304,5.09416,4.94439,4.94439,624307.3103505822,0
CDR,D,20121114,000000,4.98181,5.06607,4.96304,5.05664,132871.11683652308,0
CDR,D,20121115,000000,5.05664,5.07531,5.01922,5.03789,36364.48020518568,0
CDR,D,20121116,000000,5.03789,5.38448,5.0099,5.33763,627464.702289998,0
CDR,D,20121119,000000,5.38448,5.46875,5.38448,5.45933,236093.7022690164,0
CDR,D,20121120,000000,5.43123,5.79649,5.41257,5.75897,533258.1457590034,0
CDR,D,20121121,000000,5.74964,5.74964,5.54359,5.6091,221980.638846806,0
CDR,D,20121122,000000,5.6091,5.66537,5.57168,5.57168,74174.78322687322,0
CDR,D,20121123,000000,5.59987,5.65594,5.57168,5.65594,64208.78764383107,0
CDR,D,20121126,000000,5.66537,5.89952,5.61852,5.89952,587028.4999417197,0
CDR,D,20121127,000000,5.89952,5.97435,5.80582,5.93693,320932.95604521025,0
CDR,D,20121128,000000,5.89952,5.89952,5.68413,5.74964,183740.66172049587,0
CDR,D,20121129,000000,5.80582,5.84324,5.74964,5.79649,55449.34138301054,0
CDR,D,20121130,000000,5.79649,5.81515,5.66537,5.69336,116772.59250432777,0
CDR,D,20121203,000000,5.71222,5.74022,5.46875,5.7028,192658.94485412288,0
CDR,D,20121204,000000,5.71222,5.83391,5.62795,5.79649,192006.28821653032,0
CDR,D,20121205,000000,5.82458,5.85257,5.72155,5.78716,168154.28448457428,0
CDR,D,20121206,000000,5.75897,5.85257,5.75897,5.80582,272371.6367422263,0
CDR,D,20121207,000000,5.78716,5.80582,5.74964,5.80582,40404.63861073432,0
CDR,D,20121210,000000,5.80582,5.83391,5.75897,5.80582,36273.86173288341,0
CDR,D,20121211,000000,5.81515,5.94636,5.81515,5.94636,262856.69715053233,0
CDR,D,20121212,000000,5.9556,6.08672,5.9556,6.05863,902176.1283507632,0
CDR,D,20121213,000000,6.03996,6.06795,5.89952,5.89952,81121.86004165621,0
CDR,D,20121214,000000,5.87133,5.89952,5.75897,5.87133,165750.34950587488,0
CDR,D,20121217,000000,5.85257,5.90875,5.82458,5.85257,129374.6692647831,0
CDR,D,20121218,000000,5.85257,5.85257,5.82458,5.83391,87212.64320244099,0
CDR,D,20121219,000000,5.83391,5.99302,5.82458,5.96512,308048.8420170367,0
CDR,D,20121220,000000,5.92761,5.92761,5.83391,5.87133,258983.5210984342,0
CDR,D,20121221,000000,5.81515,5.87133,5.72155,5.74964,138030.26064723395,0
CDR,D,20121227,000000,5.69336,5.8621,5.69336,5.8621,313943.1154569822,0
CDR,D,20121228,000000,5.81515,5.87133,5.80582,5.80582,81307.16972658836,0
CDR,D,20130102,000000,5.81515,6.19917,5.81515,6.18041,343720.9563664237,0
CDR,D,20130103,000000,6.18041,6.36761,6.04929,6.31153,377310.8822230447,0
CDR,D,20130104,000000,6.19917,6.32085,6.16175,6.21783,167351.9546399272,0
CDR,D,20130107,000000,6.21783,6.36761,6.18041,6.27401,280539.51747037895,0
CDR,D,20130108,000000,6.18041,6.32085,6.18041,6.27401,197039.17707707142,0
CDR,D,20130109,000000,6.3022,6.43321,6.22716,6.24592,292783.1930819578,0
CDR,D,20130110,000000,6.24592,6.27401,6.16175,6.23659,213962.43132571803,0
CDR,D,20130111,000000,6.3022,6.31153,6.08672,6.08672,162619.4303785859,0
CDR,D,20130114,000000,6.14289,6.16175,5.91818,5.92761,281674.79383685655,0
CDR,D,20130115,000000,5.91818,5.94636,5.82458,5.83391,313101.07639412995,0
CDR,D,20130116,000000,5.82458,6.07748,5.71222,6.07748,482851.87508735334,0
CDR,D,20130117,000000,6.04929,6.23659,5.96512,6.13356,224650.3201319234,0
CDR,D,20130118,000000,6.17098,6.28343,6.08672,6.27401,325433.33410784474,0
CDR,D,20130121,000000,6.27401,6.32085,6.19917,6.26477,67601.3803372004,0
CDR,D,20130122,000000,6.27401,6.28343,6.18041,6.24592,233610.3488539067,0
CDR,D,20130123,000000,6.25524,6.25524,6.15232,6.22716,83135.83013393817,0
CDR,D,20130124,000000,6.18973,6.25524,6.17098,6.23659,72593.54179445979,0
CDR,D,20130125,000000,6.25524,6.26477,6.17098,6.19917,91662.11201097134,0
CDR,D,20130128,000000,6.19917,6.24592,6.18973,6.2084,106276.12249354334,0
CDR,D,20130129,000000,6.21783,6.22716,6.18973,6.2084,83104.26639639524,0
CDR,D,20130130,000000,6.2084,6.26477,5.92761,6.19917,185553.03116653138,0
CDR,D,20130131,000000,6.12423,6.35827,6.08672,6.29266,114791.20433467542,0
CDR,D,20130201,000000,6.29266,6.34894,6.25524,6.32085,129722.8885628432,0
CDR,D,20130204,000000,6.36761,6.69544,6.36761,6.555,1065049.086814729,0
CDR,D,20130205,000000,6.61117,6.74229,6.60184,6.61117,960276.8236874166,0
CDR,D,20130206,000000,6.66735,6.68602,6.39579,6.44254,325156.3877655297,0
CDR,D,20130207,000000,6.44254,6.62051,6.34894,6.51748,210245.03759117838,0
CDR,D,20130208,000000,6.51748,6.59242,6.42388,6.50805,84244.63368828401,0
CDR,D,20130211,000000,6.4614,6.69544,6.4614,6.69544,382799.9180003441,0
CDR,D,20130212,000000,6.6486,6.92015,6.62993,6.86398,538580.1991828473,0
CDR,D,20130213,000000,6.92015,7.04194,6.81723,6.81723,470430.01708642195,0
CDR,D,20130214,000000,6.77981,6.84522,6.65793,6.70477,281775.5941599803,0
CDR,D,20130215,000000,6.74229,6.88274,6.69544,6.85464,97509.54893714728,0
CDR,D,20130218,000000,6.88274,7.00443,6.87331,6.95757,141810.78185686353,0
CDR,D,20130219,000000,6.95757,6.97634,6.83589,6.88274,160478.18715105252,0
CDR,D,20130220,000000,6.88274,6.92958,6.74229,6.74229,244726.89357966313,0
CDR,D,20130221,000000,6.60184,6.73286,6.57365,6.72354,328426.79824905685,0
CDR,D,20130222,000000,6.72354,6.91073,6.69544,6.87331,76199.95335505826,0
CDR,D,20130225,000000,6.88274,6.94824,6.84522,6.88274,133197.95424785968,0
CDR,D,20130226,000000,6.74229,6.78905,6.60184,6.75162,156948.1394716013,0
CDR,D,20130227,000000,6.86398,6.86398,6.77981,6.81723,66669.74098713056,0
CDR,D,20130228,000000,6.83589,6.87331,6.77981,6.86398,75371.1506982744,0
CDR,D,20130301,000000,6.87331,6.87331,6.76105,6.78905,52983.29711430084,0
CDR,D,20130304,000000,6.78905,6.88274,6.75162,6.84522,116319.5001428214,0
CDR,D,20130305,000000,6.79847,7.2479,6.79847,7.11688,522337.09256900055,0
CDR,D,20130306,000000,7.12611,7.16363,7.07946,7.1543,143179.22260712847,0
CDR,D,20130307,000000,7.20114,7.34159,7.10736,7.23856,192776.03613855687,0
CDR,D,20130308,000000,7.2479,7.33226,7.16363,7.21038,216658.58542296212,0
CDR,D,20130311,000000,7.25733,7.38835,7.09812,7.21038,185486.84913619957,0
CDR,D,20130312,000000,7.21038,7.28532,7.16363,7.21038,148228.40242897984,0
CDR,D,20130313,000000,7.14487,7.20114,6.85464,7.03251,193621.12975665097,0
CDR,D,20130314,000000,6.94824,7.21038,6.94824,7.21038,143991.73430260204,0
CDR,D,20130315,000000,7.28532,7.28532,7.13554,7.1543,108171.98311631166,0
CDR,D,20130318,000000,6.98566,7.1543,6.98566,7.1543,75109.47713218901,0
CDR,D,20130319,000000,7.07946,7.1543,6.77981,6.92015,312091.0367927415,0
CDR,D,20130320,000000,6.85464,7.02308,6.78905,6.8077,337563.99117531214,0
CDR,D,20130321,000000,6.8077,6.8077,6.43321,6.66735,1066252.5815817905,0
CDR,D,20130322,000000,6.57365,6.57365,6.22716,6.53623,216965.05913266586,0
CDR,D,20130325,000000,6.555,6.72354,6.38636,6.49882,125787.60322074586,0
CDR,D,20130326,000000,6.4614,6.48939,6.15232,6.41455,184180.51767594393,0
CDR,D,20130327,000000,6.3022,6.4614,6.22716,6.41455,102842.80239689325,0
CDR,D,20130328,000000,6.41455,6.43321,6.27401,6.43321,151765.5774040056,0
CDR,D,20130402,000000,6.36761,6.42388,6.18973,6.29266,69843.42388785952,0
CDR,D,20130403,000000,6.18041,6.22716,5.90875,6.1149,330225.93128902395,0
CDR,D,20130404,000000,5.93693,6.1149,5.93693,6.08672,90827.20024369561,0
CDR,D,20130405,000000,6.1149,6.48939,6.02121,6.37704,118875.14469874669,0
CDR,D,20130408,000000,6.52681,6.61117,6.44254,6.4614,215485.6362084507,0
CDR,D,20130409,000000,6.48006,6.48939,6.22716,6.3022,56228.252970773865,0
CDR,D,20130410,000000,6.41455,6.48006,6.25524,6.4614,103112.62144363379,0
CDR,D,20130411,000000,6.4614,6.48006,6.41455,6.48006,71408.37435896067,0
CDR,D,20130412,000000,6.50805,6.50805,6.45197,6.48006,37913.139714973535,0
